date,time,sport,channel,comp,ht,at
2025-06-12,5:10PM,Baseball,MLB.TV,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,O2 TV Fotbal,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,Sport 2 Hungary,MLB,New York Mets,Washington Nationals
2025-06-12,5:05PM,Baseball,Sport1+,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,SportsNet East,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,SportsNet Ontario,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,SportsNet Pacific,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,SportsNet West,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,Viaplay DK,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,Viaplay IS,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,Viaplay NO,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,Viaplay PL,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,Viaplay SE,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,AFN Sports 2,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,BeIn Sports Max 7,MLB,New York Mets,Washington Nationals
2025-06-12,5:05PM,Baseball,ESPN 1 Netherlands,MLB,New York Mets,Washington Nationals
2025-06-12,5:00PM,Baseball,ESPN 4 Netherlands,MLB,New York Mets,Washington Nationals
2025-06-13,11:15PM,Baseball,MLB.TV,MLB,Atlanta Braves,Colorado Rockies
2025-06-13,11:05PM,Baseball,MLB.TV,MLB,Baltimore Orioles,Los Angeles Angels
2025-06-13,11:10PM,Baseball,MLB Network,MLB,Boston Red Sox,New York Yankees
2025-06-13,11:10PM,Baseball,MLB.TV,MLB,Boston Red Sox,New York Yankees
2025-06-13,11:00PM,Baseball,NESN,MLB,Boston Red Sox,New York Yankees
2025-06-13,11:00PM,Baseball,SportsNet One,MLB,Boston Red Sox,New York Yankees
2025-06-13,11:00PM,Baseball,YES,MLB,Boston Red Sox,New York Yankees
2025-06-13,11:00PM,Baseball,AFN Sports 2,MLB,Boston Red Sox,New York Yankees
2025-06-13,11:00PM,Baseball,ESPN 2 Australia,MLB,Boston Red Sox,New York Yankees
2025-06-13,11:00PM,Baseball,ESPN 2 Netherlands,MLB,Boston Red Sox,New York Yankees
2025-06-13,11:00PM,Baseball,ESPN 2 New Zealand,MLB,Boston Red Sox,New York Yankees
2025-06-13,12:00AM,Baseball,Marquee Sports Network,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,6:00PM,Baseball,MLB Network,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,12:05AM,Baseball,MLB.TV,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,6:15PM,Baseball,Sky Sport Action,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,12:00AM,Baseball,TSN 2,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,6:00PM,Baseball,Viaplay PL,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,6:00PM,Baseball,Arena Sport 3 HR,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,6:20PM,Baseball,Arena Sport 6 RS,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,6:00PM,Baseball,BeIn Sports Max 5,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,6:00PM,Baseball,TNT Sports 2,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,6:15PM,Baseball,ESPN 2 Netherlands,MLB,Chicago Cubs,Pittsburgh Pirates
2025-06-13,11:10PM,Baseball,MLB.TV,MLB,Detroit Tigers,Cincinnati Reds
2025-06-13,11:00PM,Baseball,Viaplay PL,MLB,Detroit Tigers,Cincinnati Reds
2025-06-13,12:10AM,Baseball,MLB.TV,MLB,Houston Astros,Chicago White Sox
2025-06-13,12:00AM,Baseball,AFN Sports 2,MLB,Houston Astros,Chicago White Sox
2025-06-13,11:10PM,Baseball,MLB.TV,MLB,New York Mets,Tampa Bay Rays
2025-06-13,11:00PM,Baseball,FanDuel Sports Network Sun,MLB,New York Mets,Tampa Bay Rays
2025-06-13,10:45PM,Baseball,MLB.TV,MLB,Philadelphia Phillies,Toronto Blue Jays
2025-06-13,10:30PM,Baseball,SportsNet East,MLB,Philadelphia Phillies,Toronto Blue Jays
2025-06-13,10:30PM,Baseball,SportsNet Ontario,MLB,Philadelphia Phillies,Toronto Blue Jays
2025-06-13,10:30PM,Baseball,SportsNet Pacific,MLB,Philadelphia Phillies,Toronto Blue Jays
2025-06-13,10:30PM,Baseball,SportsNet West,MLB,Philadelphia Phillies,Toronto Blue Jays
2025-06-13,10:30PM,Baseball,TVA Sports,MLB,Philadelphia Phillies,Toronto Blue Jays
2025-06-13,10:45PM,Baseball,MASN,MLB,Washington Nationals,Miami Marlins
2025-06-13,10:45PM,Baseball,MLB Network,MLB,Washington Nationals,Miami Marlins
2025-06-13,10:45PM,Baseball,MLB.TV,MLB,Washington Nationals,Miami Marlins
2025-06-14,8:00PM,Baseball,ESPN 3 Netherlands,MLB,Atlanta Braves,Colorado Rockies
2025-06-14,8:00PM,Baseball,MASN,MLB,Baltimore Orioles,Los Angeles Angels
2025-06-14,11:00PM,Baseball,Fox Deportes,MLB,Boston Red Sox,New York Yankees
2025-06-14,11:00PM,Baseball,TNT Sports 2,MLB,Boston Red Sox,New York Yankees
2025-06-14,11:00PM,Baseball,ESPN 3 Netherlands,MLB,Boston Red Sox,New York Yankees
2025-06-14,11:10PM,Baseball,ESPN South Africa,MLB,Boston Red Sox,New York Yankees
2025-06-14,5:00PM,Baseball,O2 TV Fotbal,MLB,Detroit Tigers,Cincinnati Reds
2025-06-14,5:00PM,Baseball,SportsNet East,MLB,Detroit Tigers,Cincinnati Reds
2025-06-14,5:00PM,Baseball,SportsNet Ontario,MLB,Detroit Tigers,Cincinnati Reds
2025-06-14,5:00PM,Baseball,SportsNet Pacific,MLB,Detroit Tigers,Cincinnati Reds
2025-06-14,5:00PM,Baseball,SportsNet West,MLB,Detroit Tigers,Cincinnati Reds
2025-06-14,5:00PM,Baseball,TVA Sports,MLB,Detroit Tigers,Cincinnati Reds
2025-06-14,5:10PM,Baseball,Arena Sport 3 SI,MLB,Detroit Tigers,Cincinnati Reds
2025-06-14,5:00PM,Baseball,BeIn Sports Max 7,MLB,Detroit Tigers,Cincinnati Reds
2025-06-14,12:10AM,Baseball,MLB.TV,MLB,Houston Astros,Minnesota Twins
2025-06-14,12:10AM,Baseball,MLB.TV,MLB,Kansas City Royals,Athletics
2025-06-14,12:00AM,Baseball,NBC Sports California,MLB,Kansas City Royals,Athletics
2025-06-14,2:05AM,Baseball,J Sports 4,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-14,2:10AM,Baseball,MLB Network,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-14,2:30AM,Baseball,SportsNet East,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-14,2:00AM,Baseball,SportsNet One,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-14,2:30AM,Baseball,SportsNet Ontario,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-14,2:30AM,Baseball,SportsNet Pacific,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-14,2:30AM,Baseball,SportsNet West,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-14,2:00AM,Baseball,TVA Sports,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-14,2:00AM,Baseball,Viaplay PL,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-14,8:00PM,Baseball,Fox Sports 1 US,MLB,Milwaukee Brewers,St. Louis Cardinals
2025-06-14,8:00PM,Baseball,TNT Sports 2,MLB,Milwaukee Brewers,St. Louis Cardinals
2025-06-14,8:00PM,Baseball,SportsNet One,MLB,Philadelphia Phillies,Toronto Blue Jays
2025-06-14,2:00AM,Baseball,Root Sports Northwest,MLB,Seattle Mariners,Cleveland Guardians
2025-06-14,12:05AM,Baseball,MLB.TV,MLB,Texas Rangers,Chicago White Sox
2025-06-14,5:00PM,Baseball,MASN 2,MLB,Washington Nationals,Miami Marlins
2025-06-15,8:20PM,Baseball,ESPN 4 Netherlands,MLB,Arizona Diamondbacks,San Diego Padres
2025-06-15,5:35PM,Baseball,ESPN 1 Netherlands,MLB,Boston Red Sox,New York Yankees
2025-06-15,5:30PM,Baseball,ESPN 4 Netherlands,MLB,Boston Red Sox,New York Yankees
2025-06-15,2:05AM,Baseball,J Sports 3,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,RDS,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:10PM,Baseball,Sport1+,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,TSN 1,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,TSN 4,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,AFN Sports,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,BeIn Sports Max 4,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,TNT Sports 1,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,ESPN 2 Australia,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,ESPN 2 New Zealand,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,ESPN Deportes,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,ESPN Nicaragua,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,11:00PM,Baseball,ESPN US,MLB,Los Angeles Dodgers,San Francisco Giants
2025-06-15,5:30PM,Baseball,Arena Sport 6 HR,MLB,New York Mets,Tampa Bay Rays
2025-06-15,8:10PM,Baseball,MLB Network,MLB,Seattle Mariners,Cleveland Guardians
2025-06-15,8:00PM,Baseball,SportsNet 360,MLB,Seattle Mariners,Cleveland Guardians
2025-06-15,8:30PM,Baseball,SportsNet West,MLB,Seattle Mariners,Cleveland Guardians
2025-06-16,11:05PM,Baseball,MLB Network,MLB,New York Yankees,Los Angeles Angels
2025-06-16,11:00PM,Baseball,RDS 2,MLB,New York Yankees,Los Angeles Angels
2025-06-16,11:00PM,Baseball,TSN 1,MLB,New York Yankees,Los Angeles Angels
2025-06-16,11:00PM,Baseball,TSN 4,MLB,New York Yankees,Los Angeles Angels
2025-06-16,11:00PM,Baseball,YES,MLB,New York Yankees,Los Angeles Angels
2025-06-16,11:30PM,Baseball,SportsNet 360,MLB,Tampa Bay Rays,Baltimore Orioles
2025-06-17,2:00AM,Baseball,NBC Sports California,MLB,Athletics,Houston Astros
2025-06-17,11:15PM,Baseball,MLB Network,MLB,Atlanta Braves,New York Mets
2025-06-17,11:00PM,Baseball,ESPN 3 Netherlands,MLB,Atlanta Braves,New York Mets
2025-06-17,10:30PM,Baseball,BeIn Sports Max 4,MLB,Detroit Tigers,Pittsburgh Pirates
2025-06-17,2:10AM,Baseball,MLB Network,MLB,Los Angeles Dodgers,San Diego Padres
2025-06-17,2:00AM,Baseball,BeIn Sports Max 4,MLB,Los Angeles Dodgers,San Diego Padres
2025-06-17,2:00AM,Baseball,ESPN 2 New Zealand,MLB,Los Angeles Dodgers,San Diego Padres
2025-06-17,3:00AM,Baseball,ESPN 4 Netherlands,MLB,Los Angeles Dodgers,San Diego Padres
2025-06-17,11:05PM,Baseball,Amazon Prime Video US,MLB,New York Yankees,Los Angeles Angels
2025-06-17,1:30AM,Baseball,Root Sports Northwest,MLB,Seattle Mariners,Boston Red Sox
2025-06-17,11:00PM,Baseball,SportsNet One,MLB,Toronto Blue Jays,Arizona Diamondbacks
2025-06-18,11:00PM,Baseball,BeIn Sports Max 4,MLB,Atlanta Braves,New York Mets
2025-06-18,12:00AM,Baseball,Marquee Sports Network,MLB,Chicago Cubs,Milwaukee Brewers
2025-06-18,8:10PM,Baseball,MLB Network,MLB,Seattle Mariners,Boston Red Sox
2025-06-18,8:05PM,Baseball,Sport1+,MLB,Seattle Mariners,Boston Red Sox
2025-06-18,8:10PM,Baseball,Arena Sport 2 SI,MLB,Seattle Mariners,Boston Red Sox
2025-06-18,8:00PM,Baseball,ESPN 2 Netherlands,MLB,Seattle Mariners,Boston Red Sox
2025-06-19,11:00PM,Baseball,ESPN 2 Netherlands,MLB,Atlanta Braves,New York Mets
2025-06-19,4:30PM,Baseball,BeIn Sports HD 2 France,MLB,Cincinnati Reds,Minnesota Twins
2025-06-19,2:00AM,Baseball,ESPN 2 Netherlands,MLB,Los Angeles Dodgers,San Diego Padres
2025-06-19,10:30PM,Baseball,BeIn Sports Max 4,MLB,Miami Marlins,Philadelphia Phillies
2025-06-19,5:00PM,Baseball,ESPN 2 Netherlands,MLB,New York Yankees,Los Angeles Angels
2025-06-20,6:15PM,Baseball,ESPN 2 Netherlands,MLB,Chicago Cubs,Seattle Mariners
2025-06-20,11:00PM,Baseball,ESPN 2 New Zealand,MLB,New York Yankees,Baltimore Orioles
2025-06-21,6:00PM,Baseball,BeIn Sports Max 4,MLB,Minnesota Twins,Milwaukee Brewers
2025-06-22,8:00PM,Baseball,ESPN South Africa,MLB,Los Angeles Dodgers,Washington Nationals
